Store	Date	foot_traffic	visitor	customer	Transaction	sale
Store 3	2016-02-23	5865	1395	413	141	58233
Store 3	2016-02-24	11746	1264	207	173	35811
Store 3	2016-02-25	9337	1287	143	154	22022
Store 3	2016-02-26	8175	1597	441	143	63063
Store 3	2016-02-27	12235	2382	500	143	71500
Store 3	2016-02-28	6912	1469	272	144	39168
Store 3	2016-02-29	14317	1436	193	151	29143
Store 3	2016-03-01	10248	1373	264	133	35112
Store 3	2016-03-02	11601	2841	568	133	75544
Store 3	2016-03-03	8371	1281	316	140	44240
Store 3	2016-03-04	9610	2379	668	126	84168
Store 3	2016-03-05	11357	2694	782	156	121992
Store 3	2016-03-06	9923	1256	234	152	35568
Store 3	2016-03-07	10035	2421	456	164	74784
Store 3	2016-03-08	12077	2556	334	155	51770
Store 3	2016-03-09	10012	1178	314	160	50240
Store 3	2016-03-10	7676	1894	499	156	77844
Store 3	2016-03-11	7482	1001	102	156	15912
Store 3	2016-03-12	11590	1664	428	179	76612
Store 3	2016-03-13	10087	1858	553	151	83503
Store 3	2016-03-14	6256	731	131	163	21353
Store 3	2016-03-15	6937	927	256	155	39680
Store 3	2016-03-16	11149	2047	344	142	48848
Store 3	2016-03-17	10555	1698	404	162	65448
Store 3	2016-03-18	15316	3349	890	157	139730
Store 3	2016-03-19	10483	1735	414	142	58788
Store 3	2016-03-20	8488	1864	385	141	54285
Store 3	2016-03-21	14796	3158	756	132	99792
Store 3	2016-03-22	7768	1453	166	160	26560
Store 3	2016-03-23	13467	2969	829	147	121863
Store 3	2016-03-24	9467	1959	383	132	50556
Store 3	2016-03-25	13101	3249	873	140	122220
Store 3	2016-03-26	10284	2151	443	165	73095
Store 3	2016-03-27	8985	1907	385	148	56980
Store 3	2016-03-28	7417	1015	298	150	44700
Store 3	2016-03-29	9148	1729	328	135	44280
Store 3	2016-03-30	9701	2334	505	168	84840
Store 3	2016-03-31	10021	1033	285	144	41040
Store 3	2016-04-01	12148	1428	384	157	60288
Store 3	2016-04-02	10602	1787	320	140	44800
Store 3	2016-04-03	8553	1473	303	135	40905
Store 3	2016-04-04	11395	1224	292	134	39128
Store 3	2016-04-05	12183	1407	295	144	42480
Store 3	2016-04-06	10122	1971	396	140	55440
Store 3	2016-04-07	9992	1167	292	161	47012
Store 3	2016-04-08	15205	3136	548	170	93160
Store 3	2016-04-09	9336	1777	351	148	51948
Store 3	2016-04-10	14002	2428	275	145	39875
Store 3	2016-04-11	14678	3103	554	160	88640
Store 3	2016-04-12	10733	2160	607	153	92871
Store 3	2016-04-13	11202	1831	226	146	32996
Store 3	2016-04-14	10290	2413	599	166	99434
Store 3	2016-04-15	7366	891	168	135	22680
Store 3	2016-04-16	12621	2136	393	172	67596
Store 3	2016-04-17	9496	1656	350	162	56700
Store 3	2016-04-18	8477	1681	228	175	39900
Store 3	2016-04-19	10763	1267	240	160	38400
Store 3	2016-04-20	12862	1863	442	140	61880
Store 3	2016-04-21	7464	1652	468	164	76752
Store 3	2016-04-22	9139	1658	424	147	62328
Store 3	2016-04-23	7585	1862	222	151	33522
Store 3	2016-04-24	8102	1045	268	123	32964
Store 3	2016-04-25	7492	1181	343	166	56938
Store 3	2016-04-26	11468	2388	313	141	44133
Store 3	2016-04-27	8389	1920	300	189	56700
Store 3	2016-04-28	12146	2403	270	136	36720
Store 3	2016-04-29	7941	1844	391	115	44965
Store 3	2016-04-30	11912	1650	356	135	48060
Store 3	2016-05-01	7208	1289	375	146	54750
Store 3	2016-05-02	9600	1580	301	155	46655
Store 3	2016-05-03	7789	1146	310	136	42160
Store 3	2016-05-04	9306	1203	271	145	39295
Store 3	2016-05-05	8927	2014	558	114	63612
Store 3	2016-05-06	10135	2405	323	155	50065
Store 3	2016-05-07	10508	1775	419	117	49023
Store 3	2016-05-08	9576	1217	315	144	45360
Store 3	2016-05-09	11676	1876	312	151	47112
Store 3	2016-05-10	9803	1027	143	160	22880
Store 3	2016-05-11	7963	1934	543	167	90681
Store 3	2016-05-12	8986	1888	335	109	36515
Store 3	2016-05-13	13954	2188	282	158	44556
Store 3	2016-05-14	6028	1350	239	143	34177
Store 3	2016-05-15	7517	816	148	148	21904
Store 3	2016-05-16	9569	1722	183	132	24156
Store 3	2016-05-17	8382	1695	401	137	54937
Store 3	2016-05-18	12778	2169	418	140	58520
Store 3	2016-05-19	8061	1072	181	147	26607
Store 3	2016-05-20	10414	1220	179	164	29356
Store 3	2016-05-21	13823	2406	525	161	84525
Store 3	2016-05-22	10797	1457	360	115	41400
Store 3	2016-05-23	10794	2352	398	148	58904
Store 3	2016-05-24	10557	1405	411	149	61239
Store 3	2016-05-25	4315	568	142	136	19312
Store 3	2016-05-26	9084	1131	193	182	35126
Store 3	2016-05-27	8309	2054	340	167	56780
Store 3	2016-05-28	11100	2448	324	160	51840
Store 3	2016-05-29	9796	1184	335	135	45225
Store 3	2016-05-30	9704	1204	258	148	38184
Store 3	2016-05-31	9706	1904	423	135	57105
Store 3	2016-06-01	12078	2642	533	157	83681
Store 3	2016-06-02	9795	2240	296	156	46176
Store 3	2016-06-03	7908	1654	369	163	60147
Store 3	2016-06-04	11599	2460	546	166	90636
Store 3	2016-06-05	8727	1893	328	138	45264
Store 3	2016-06-06	11815	2478	604	147	88788
Store 3	2016-06-07	9135	1723	327	157	51339
Store 3	2016-06-08	9289	1311	387	155	59985
Store 3	2016-06-09	13408	1832	212	149	31588
Store 3	2016-06-10	8460	1405	191	134	25594
Store 3	2016-06-11	8284	1006	162	156	25272
Store 3	2016-06-12	6395	1132	126	145	18270
Store 3	2016-06-13	8718	1661	292	171	49932
Store 3	2016-06-14	11608	2717	657	137	90009
Store 3	2016-06-15	8360	2044	493	135	66555
Store 3	2016-06-16	10652	2379	312	174	54288
Store 3	2016-06-17	11223	2161	458	189	86562
Store 3	2016-06-18	10117	1413	376	150	56400
Store 3	2016-06-19	9443	1466	324	153	49572
Store 3	2016-06-20	10604	1661	470	154	72380
Store 3	2016-06-21	10982	1483	203	135	27405
Store 3	2016-06-22	13291	2271	456	131	59736
Store 3	2016-06-23	7310	1001	287	160	45920
Store 3	2016-06-24	13225	3145	667	143	95381
Store 3	2016-06-25	11035	2342	547	136	74392
Store 3	2016-06-26	13209	2086	603	149	89847
Store 3	2016-06-27	11427	2771	328	146	47888
Store 3	2016-06-28	5586	759	155	176	27280
Store 3	2016-06-29	11029	2354	269	129	34701
Store 3	2016-06-30	7517	1657	405	138	55890
Store 3	2016-07-01	11433	2269	360	135	48600
Store 3	2016-07-02	10712	2079	346	143	49478
Store 3	2016-07-03	10017	1766	377	151	56927
Store 3	2016-07-04	10995	2008	385	157	60445
Store 3	2016-07-05	7515	1455	242	162	39204
Store 3	2016-07-06	7852	1862	436	154	67144
Store 3	2016-07-07	10639	2392	691	153	105723
Store 3	2016-07-08	9559	2316	336	148	49728
Store 3	2016-07-09	11763	1287	352	163	57376
Store 3	2016-07-10	8510	1571	185	172	31820
Store 3	2016-07-11	10482	1905	542	162	87804
Store 3	2016-07-12	9833	1748	493	154	75922
Store 3	2016-07-13	13226	3279	770	148	113960
Store 3	2016-07-14	12497	1903	456	172	78432
Store 3	2016-07-15	5556	950	237	150	35550
Store 3	2016-07-16	11236	1302	341	148	50468
Store 3	2016-07-17	11140	1357	328	181	59368
Store 3	2016-07-18	8377	1240	259	125	32375
Store 3	2016-07-19	6668	1102	305	142	43310
Store 3	2016-07-20	8067	1659	476	160	76160
Store 3	2016-07-21	10964	2217	229	169	38701
Store 3	2016-07-22	8361	1198	238	132	31416
Store 3	2016-07-23	8097	1060	167	130	21710
Store 3	2016-07-24	10515	2232	504	150	75600
Store 3	2016-07-25	9214	1640	372	164	61008
Store 3	2016-07-26	11923	1392	367	149	54683
Store 3	2016-07-27	8231	872	161	140	22540
Store 3	2016-07-28	7650	1584	401	163	65363
Store 3	2016-07-29	6746	1318	180	158	28440
Store 3	2016-07-30	10449	2030	437	146	63802
Store 3	2016-07-31	7368	1748	177	118	20886
Store 3	2016-08-01	12561	2069	461	144	66384
Store 3	2016-08-02	10413	2074	281	143	40183
Store 3	2016-08-03	11124	1729	423	183	77409
Store 3	2016-08-04	9043	1011	105	144	15120
Store 3	2016-08-05	10317	1592	360	152	54720
Store 3	2016-08-06	9131	988	136	174	23664
Store 3	2016-08-07	11292	1550	310	165	51150
Store 3	2016-08-08	13754	2794	314	147	46158
Store 3	2016-08-09	6969	1397	261	157	40977
Store 3	2016-08-10	8506	2070	425	173	73525
Store 3	2016-08-11	9717	1640	421	156	65676
Store 3	2016-08-12	5369	1011	210	175	36750
Store 3	2016-08-13	8840	1939	328	145	47560
Store 3	2016-08-14	9467	2151	550	181	99550
Store 3	2016-08-15	9892	1323	155	142	22010
Store 3	2016-08-16	10599	1904	256	137	35072
Store 3	2016-08-17	14017	2885	368	162	59616
Store 3	2016-08-18	7715	1895	398	166	66068
Store 3	2016-08-19	6927	1674	197	134	26398
Store 3	2016-08-20	10432	2562	421	159	66939
Store 3	2016-08-21	8990	1793	189	166	31374
Store 3	2016-08-22	9626	1557	352	132	46464
Store 3	2016-08-23	11633	2765	510	151	77010
Store 3	2016-08-24	11903	2896	292	152	44384
Store 3	2016-08-25	11802	2306	544	136	73984
Store 3	2016-08-26	3645	512	86	165	14190
Store 3	2016-08-27	9026	1080	310	152	47120
Store 3	2016-08-28	14364	2547	707	141	99687
Store 3	2016-08-29	11344	1979	247	144	35568
Store 3	2016-08-30	7345	754	88	122	10736
Store 3	2016-08-31	9312	1147	314	145	45530
Store 3	2016-09-01	10895	1637	352	135	47520
Store 3	2016-09-02	7955	1895	410	162	66420
Store 3	2016-09-03	9066	2095	514	153	78642
Store 3	2016-09-04	12626	2063	246	105	25830
Store 3	2016-09-05	11102	1706	334	173	57782
Store 3	2016-09-06	11558	1206	232	164	38048
Store 3	2016-09-07	8224	1543	163	160	26080
Store 3	2016-09-08	11482	2288	394	153	60282
Store 3	2016-09-09	13502	2471	521	136	70856
Store 3	2016-09-10	7915	1894	213	154	32802
Store 3	2016-09-11	7935	933	246	147	36162
Store 3	2016-09-12	8934	1787	487	144	70128
Store 3	2016-09-13	7356	1508	269	151	40619
Store 3	2016-09-14	9789	1766	453	135	61155
Store 3	2016-09-15	9351	1174	249	136	33864
Store 3	2016-09-16	10634	2227	564	114	64296
Store 3	2016-09-17	9114	2255	292	163	47596
Store 3	2016-09-18	11807	2089	588	139	81732
Store 3	2016-09-19	11411	1143	206	167	34402
Store 3	2016-09-20	13822	3074	369	134	49446
Store 3	2016-09-21	9883	2215	566	160	90560
Store 3	2016-09-22	9509	987	284	148	42032
Store 3	2016-09-23	9405	2338	545	150	81750
Store 3	2016-09-24	9413	1121	125	143	17875
Store 3	2016-09-25	11187	2772	814	131	106634
Store 3	2016-09-26	9271	1190	352	175	61600
Store 3	2016-09-27	9045	1412	167	166	27722
Store 3	2016-09-28	11039	1251	193	140	27020
Store 3	2016-09-29	8889	1093	134	152	20368
Store 3	2016-09-30	11026	2532	371	149	55279
Store 3	2016-10-01	8077	976	234	168	39312
Store 3	2016-10-02	10223	1902	301	147	44247
Store 3	2016-10-03	7440	964	272	167	45424
Store 3	2016-10-04	12316	1731	254	155	39370
Store 3	2016-10-05	5470	1307	246	181	44526
Store 3	2016-10-06	12324	1498	192	126	24192
Store 3	2016-10-07	8928	1925	349	149	52001
Store 3	2016-10-08	12274	2422	672	154	103488
Store 3	2016-10-09	11301	1889	547	136	74392
Store 3	2016-10-10	8562	1290	241	142	34222
Store 3	2016-10-11	8396	1768	464	137	63568
Store 3	2016-10-12	9833	1970	527	146	76942
Store 3	2016-10-13	6940	1010	234	118	27612
Store 3	2016-10-14	8288	886	127	116	14732
Store 3	2016-10-15	6945	888	250	157	39250
Store 3	2016-10-16	9334	2207	625	166	103750
Store 3	2016-10-17	10377	2585	275	136	37400
Store 3	2016-10-18	10021	1522	252	142	35784
Store 3	2016-10-19	11854	2348	670	145	97150
Store 3	2016-10-20	11009	1506	294	163	47922
Store 3	2016-10-21	10884	2157	391	155	60605
Store 3	2016-10-22	7429	789	126	115	14490
Store 3	2016-10-23	9764	1808	262	160	41920
Store 3	2016-10-24	10031	2244	338	153	51714
Store 3	2016-10-25	8923	1795	310	133	41230
Store 3	2016-10-26	9809	1250	274	145	39730
Store 3	2016-10-27	10772	1551	259	140	36260
Store 3	2016-10-28	8985	1346	314	124	38936
Store 3	2016-10-29	8310	859	86	112	9632
Store 3	2016-10-30	11076	1514	317	125	39625
Store 3	2016-10-31	9562	1891	554	171	94734
Store 3	2016-11-01	7452	843	103	157	16171
Store 3	2016-11-02	9545	1720	322	173	55706
Store 3	2016-11-03	10477	2343	301	156	46956
Store 3	2016-11-04	10666	1757	394	180	70920
Store 3	2016-11-05	11212	2453	488	160	78080
Store 3	2016-11-06	11775	2468	375	151	56625
Store 3	2016-11-07	11343	1386	263	165	43395
Store 3	2016-11-08	11935	2416	603	140	84420
Store 3	2016-11-09	13324	1574	368	168	61824
Store 3	2016-11-10	9396	1898	369	158	58302
Store 3	2016-11-11	15482	2873	477	137	65349
Store 3	2016-11-12	11005	2485	661	159	105099
Store 3	2016-11-13	10111	1554	367	160	58720
Store 3	2016-11-14	7062	1174	130	156	20280
Store 3	2016-11-15	11207	2696	557	146	81322
Store 3	2016-11-16	11879	1342	319	136	43384
Store 3	2016-11-17	10124	1906	471	173	81483
Store 3	2016-11-18	13406	1562	286	150	42900
Store 3	2016-11-19	10376	2252	598	124	74152
Store 3	2016-11-20	15085	2888	812	164	133168
Store 3	2016-11-21	13109	1986	379	154	58366
Store 3	2016-11-22	7538	888	193	135	26055
Store 3	2016-11-23	9586	1037	214	127	27178
Store 3	2016-11-24	7646	966	195	163	31785
Store 3	2016-11-25	8948	2096	301	133	40033
Store 3	2016-11-26	11966	2314	330	156	51480
Store 3	2016-11-27	8440	1554	320	165	52800
Store 3	2016-11-28	13568	2452	665	174	115710
Store 3	2016-11-29	10809	1449	196	155	30380
Store 3	2016-11-30	12490	1611	168	160	26880
Store 3	2016-12-01	11810	1975	553	157	86821
Store 3	2016-12-02	10632	2070	209	145	30305
Store 3	2016-12-03	11049	1468	299	148	44252
Store 3	2016-12-04	7648	965	271	154	41734
Store 3	2016-12-05	8565	1551	460	162	74520
Store 3	2016-12-06	6260	851	104	160	16640
Store 3	2016-12-07	8055	1345	391	153	59823
Store 3	2016-12-08	10547	1139	214	167	35738
Store 3	2016-12-09	13090	1318	169	153	25857
Store 3	2016-12-10	9296	1828	217	150	32550
Store 3	2016-12-11	8959	1260	241	168	40488
Store 3	2016-12-12	7810	1632	453	164	74292
Store 3	2016-12-13	10172	2037	269	153	41157
Store 3	2016-12-14	11963	1615	414	131	54234
Store 3	2016-12-15	10461	1908	326	156	50856
Store 3	2016-12-16	11116	1773	466	132	61512
Store 3	2016-12-17	7237	1707	429	150	64350
Store 3	2016-12-18	9672	1034	247	177	43719
Store 3	2016-12-19	10298	1986	229	140	32060
Store 3	2016-12-20	9932	1401	207	157	32499
Store 3	2016-12-21	9983	2221	510	149	75990
Store 3	2016-12-22	7499	784	81	118	9558
Store 3	2016-12-23	10452	1956	553	138	76314
Store 3	2016-12-24	11026	1637	166	151	25066
Store 3	2016-12-25	8934	1746	517	147	75999
Store 3	2016-12-26	8255	977	208	146	30368
Store 3	2016-12-27	10166	2195	586	175	102550
Store 3	2016-12-28	10065	1133	265	104	27560
Store 3	2016-12-29	9124	1069	237	158	37446
Store 3	2016-12-30	10876	1559	166	156	25896
Store 3	2016-12-31	11163	2268	506	138	69828
Store 3	2017-01-01	10504	2598	549	162	88938
Store 3	2017-01-02	10716	1194	323	189	61047
Store 3	2017-01-03	13709	2820	721	144	103824
Store 3	2017-01-04	9201	2128	308	135	41580
Store 3	2017-01-05	11944	1506	349	162	56538
Store 3	2017-01-06	12724	1647	335	172	57620
Store 3	2017-01-07	11814	2558	489	176	86064
Store 3	2017-01-08	10249	1910	422	159	67098
Store 3	2017-01-09	11112	1317	180	155	27900
Store 3	2017-01-10	8460	1221	305	155	47275
Store 3	2017-01-11	7123	955	242	136	32912
Store 3	2017-01-12	13696	3195	456	132	60192
Store 3	2017-01-13	12506	3034	689	141	97149
Store 3	2017-01-14	7176	1135	218	167	36406
Store 3	2017-01-15	10944	2429	546	129	70434
Store 3	2017-01-16	10134	2305	458	153	70074
Store 3	2017-01-17	10379	2510	628	168	105504
Store 3	2017-01-18	8593	1353	226	151	34126
Store 3	2017-01-19	8620	1224	232	153	35496
Store 3	2017-01-20	11539	1490	174	138	24012
Store 3	2017-01-21	10748	1498	181	148	26788
Store 3	2017-01-22	10410	2275	469	140	65660
Store 3	2017-01-23	11487	1586	193	158	30494
Store 3	2017-01-24	9839	1946	253	137	34661
Store 3	2017-01-25	8724	1256	276	151	41676
Store 3	2017-01-26	8696	1350	214	173	37022
Store 3	2017-01-27	8863	1109	297	156	46332
Store 3	2017-01-28	8844	1493	267	137	36579
Store 3	2017-01-29	9263	1104	219	147	32193
Store 3	2017-01-30	9085	1692	262	132	34584
Store 3	2017-01-31	8999	1086	138	154	21252
Store 3	2017-02-01	10010	1717	300	124	37200
Store 3	2017-02-02	9789	1076	135	140	18900
Store 3	2017-02-03	12428	2425	483	138	66654
Store 3	2017-02-04	13078	2301	506	156	78936
Store 3	2017-02-05	12700	3148	687	145	99615
Store 3	2017-02-06	11340	1183	353	152	53656
Store 3	2017-02-07	5264	1122	200	137	27400
Store 3	2017-02-08	9245	1051	198	142	28116
Store 3	2017-02-09	4977	641	111	144	15984
Store 3	2017-02-10	11052	1519	358	160	57280
Store 3	2017-02-11	4486	850	85	148	12580
Store 3	2017-02-12	7018	1537	156	174	27144
Store 3	2017-02-13	12344	3051	888	141	125208
Store 3	2017-02-14	9915	2047	221	133	29393
Store 3	2017-02-15	6847	1070	159	170	27030
Store 3	2017-02-16	11553	2438	293	157	46001
Store 3	2017-02-17	11052	2011	546	141	76986
Store 3	2017-02-18	9582	1887	497	139	69083
Store 3	2017-02-19	11905	1974	333	136	45288
Store 3	2017-02-20	11808	1948	230	134	30820
Store 3	2017-02-21	10161	2264	416	163	67808
Store 3	2017-02-22	11547	1721	382	146	55772
Store 3	2017-02-23	12629	1491	395	160	63200
Store 3	2017-02-24	10609	1983	435	173	75255
Store 3	2017-02-25	8493	1149	340	166	56440
Store 3	2017-02-26	9341	1955	466	146	68036
Store 3	2017-02-27	14131	3258	855	156	133380
Store 3	2017-02-28	11942	2754	623	117	72891
Store 3	2017-03-01	13762	3101	400	144	57600
Store 3	2017-03-02	8781	1843	258	138	35604
Store 3	2017-03-03	8381	1481	442	146	64532
Store 3	2017-03-04	7179	1558	333	135	44955
Store 3	2017-03-05	10365	1371	180	141	25380
Store 3	2017-03-06	12287	2170	483	167	80661
Store 3	2017-03-07	8856	2062	487	157	76459
Store 3	2017-03-08	7420	1702	176	158	27808
Store 3	2017-03-09	7054	1475	291	103	29973
Store 3	2017-03-10	9597	2156	392	144	56448
Store 3	2017-03-11	12270	2494	509	155	78895
Store 3	2017-03-12	13989	2609	553	136	75208
Store 3	2017-03-13	10508	1674	217	153	33201
Store 3	2017-03-14	10408	1417	406	152	61712
Store 3	2017-03-15	10485	1358	374	127	47498
Store 3	2017-03-16	11194	1537	266	154	40964
Store 3	2017-03-17	6799	1389	218	146	31828
Store 3	2017-03-18	10009	1064	131	132	17292
Store 3	2017-03-19	11617	1819	182	159	28938
Store 3	2017-03-20	9515	1138	280	162	45360
Store 3	2017-03-21	8177	1949	343	176	60368
Store 3	2017-03-22	9862	1909	254	157	39878
Store 3	2017-03-23	9588	1481	218	125	27250
Store 3	2017-03-24	13402	3040	513	170	87210
Store 3	2017-03-25	7925	1029	112	162	18144
Store 3	2017-03-26	8862	1565	270	113	30510
Store 3	2017-03-27	10007	2419	703	175	123025
Store 3	2017-03-28	10151	1045	182	154	28028
Store 3	2017-03-29	9604	1877	404	124	50096
Store 3	2017-03-30	12244	2987	839	130	109070
Store 3	2017-03-31	10264	1982	255	169	43095
Store 3	2017-04-01	6797	1522	389	133	51737
Store 3	2017-04-02	13653	2490	580	162	93960
Store 3	2017-04-03	9373	1135	326	138	44988
Store 3	2017-04-04	10194	2432	616	163	100408
Store 3	2017-04-05	8017	1868	277	145	40165
Store 3	2017-04-06	12030	1887	482	134	64588
Store 3	2017-04-07	7636	966	195	162	31590
Store 3	2017-04-08	6940	906	248	137	33976
Store 3	2017-04-09	13026	2635	280	138	38640
Store 3	2017-04-10	8623	1810	195	127	24765
Store 3	2017-04-11	11306	2143	638	146	93148
Store 3	2017-04-12	6442	855	88	148	13024
Store 3	2017-04-13	9127	1032	244	141	34404
Store 3	2017-04-14	8280	1221	186	143	26598
Store 3	2017-04-15	8109	1562	161	177	28497
Store 3	2017-04-16	8673	1182	149	165	24585
Store 3	2017-04-17	10058	1555	159	143	22737
Store 3	2017-04-18	10684	1903	405	133	53865
Store 3	2017-04-19	12456	1363	254	152	38608
Store 3	2017-04-20	4827	1117	276	148	40848
Store 3	2017-04-21	14181	3521	757	151	114307
Store 3	2017-04-22	9220	1809	275	165	45375
Store 3	2017-04-23	9230	1350	288	135	38880
Store 3	2017-04-24	10616	1073	172	164	28208
Store 3	2017-04-25	13993	2624	378	151	57078
Store 3	2017-04-26	10827	1420	291	151	43941
Store 3	2017-04-27	11072	1341	212	148	31376
Store 3	2017-04-28	11482	1152	309	144	44496
Store 3	2017-04-29	12599	1631	172	151	25972
Store 3	2017-04-30	11098	1484	270	153	41310
Store 3	2017-05-01	10636	1546	287	179	51373
Store 3	2017-05-02	10965	1699	335	145	48575
Store 3	2017-05-03	9043	1467	303	139	42117
Store 3	2017-05-04	11243	1293	338	169	57122
Store 3	2017-05-05	10712	1962	248	145	35960
Store 3	2017-05-06	8900	1149	134	137	18358
Store 3	2017-05-07	9028	2070	212	152	32224
Store 3	2017-05-08	5547	646	136	143	19448
Store 3	2017-05-09	13095	2620	477	121	57717
Store 3	2017-05-10	10680	2241	353	153	54009
Store 3	2017-05-11	13678	3418	423	164	69372
Store 3	2017-05-12	9607	1554	172	155	26660
Store 3	2017-05-13	11168	2564	323	152	49096
Store 3	2017-05-14	9587	2294	628	142	89176
Store 3	2017-05-15	11106	1771	203	154	31262
Store 3	2017-05-16	5813	1275	300	150	45000
Store 3	2017-05-17	13514	2415	600	159	95400
Store 3	2017-05-18	7466	1083	323	125	40375
Store 3	2017-05-19	10688	2556	321	129	41409
Store 3	2017-05-20	8444	2100	391	142	55522
Store 3	2017-05-21	8338	870	186	159	29574
Store 3	2017-05-22	11239	1538	381	156	59436
Store 3	2017-05-23	11918	1935	288	173	49824
Store 3	2017-05-24	10754	1103	145	162	23490
Store 3	2017-05-25	10093	1503	177	168	29736
Store 3	2017-05-26	6476	888	155	153	23715
Store 3	2017-05-27	11372	1743	340	147	49980
Store 3	2017-05-28	11057	1354	147	150	22050
Store 3	2017-05-29	5347	867	221	140	30940
Store 3	2017-05-30	9347	2172	651	151	98301
Store 3	2017-05-31	9148	961	239	144	34416
Store 3	2017-06-01	13296	2817	429	133	57057
Store 3	2017-06-02	10739	1282	333	159	52947
Store 3	2017-06-03	10107	1411	185	158	29230
Store 3	2017-06-04	8263	1325	185	118	21830
Store 3	2017-06-05	10461	1207	284	149	42316
Store 3	2017-06-06	8808	1227	230	164	37720
Store 3	2017-06-07	10761	1604	288	171	49248
Store 3	2017-06-08	12403	2625	554	146	80884
