_id,_class,tenantId,storeId,storeName,timeZone,deviceId,deviceName,eventStartDateTime,eventEndDateTime,menuName,menuId,className,modelName,deviceType,pathId,pathName
ObjectId(5b39a5f1c066fc678ff5e552),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b21c077c066fc1ab5971e63,HQ_DEV22F,2018-07-02T04:08:32,2018-07-02T04:08:34,HELP ME CHOOSE,5b3826b66e249a32f5db4c80,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b66e249a32f5db4c80,Podium>HELP ME CHOOSE
ObjectId(5b39a5f1c066fc678ff5e551),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b21c077c066fc1ab5971e63,HQ_DEV22F,2018-07-02T04:08:30,2018-07-02T04:08:31,HELP ME CHOOSE,5b3826b66e249a32f5db4c80,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b66e249a32f5db4c80,Podium>HELP ME CHOOSE
ObjectId(5b39a5f1c066fc678ff5e550),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b21c077c066fc1ab5971e63,HQ_DEV22F,2018-07-02T04:08:24,2018-07-02T04:08:29,HELP ME CHOOSE,5b3826b66e249a32f5db4c80,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b66e249a32f5db4c80,Podium>HELP ME CHOOSE
ObjectId(5b39a5f1c066fc678ff5e54f),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b21c077c066fc1ab5971e63,HQ_DEV22F,2018-07-02T04:08:24,2018-07-02T04:08:24,Visualizer,5b3826bb6e249a32f5db4c98,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292332>5b3826b7c066fc3a72292337>5b3826b96e249a32f5db4c8a>5b3826bb6e249a32f5db4c98,Podium>NEW CARS>Choose Your Model>CORSA 3-DOOR>Visualizer
ObjectId(5b39a5f1c066fc678ff5e54e),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b21c077c066fc1ab5971e63,HQ_DEV22F,2018-07-02T04:08:21,2018-07-02T04:08:23,HELP ME CHOOSE,5b3826b66e249a32f5db4c80,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b66e249a32f5db4c80,Podium>HELP ME CHOOSE
ObjectId(5b39a5f1c066fc678ff5e54d),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b21c077c066fc1ab5971e63,HQ_DEV22F,2018-07-02T04:08:19,2018-07-02T04:08:20,HELP ME CHOOSE,5b3826b66e249a32f5db4c80,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b66e249a32f5db4c80,Podium>HELP ME CHOOSE
ObjectId(5b39a5f1c066fc678ff5e54c),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b21c077c066fc1ab5971e63,HQ_DEV22F,2018-07-02T04:08:15,2018-07-02T04:08:17,HELP ME CHOOSE,5b3826b66e249a32f5db4c80,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b66e249a32f5db4c80,Podium>HELP ME CHOOSE
ObjectId(5b39a5f1c066fc678ff5e54b),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b21c077c066fc1ab5971e63,HQ_DEV22F,2018-07-02T04:08:12,2018-07-02T04:08:14,HELP ME CHOOSE,5b3826b66e249a32f5db4c80,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b66e249a32f5db4c80,Podium>HELP ME CHOOSE
ObjectId(5b39a5f1c066fc678ff5e54a),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b21c077c066fc1ab5971e63,HQ_DEV22F,2018-07-02T04:08:12,2018-07-02T04:08:12,HELP ME CHOOSE,5b3826b66e249a32f5db4c80,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b66e249a32f5db4c80,Podium>HELP ME CHOOSE
ObjectId(5b39a5f1c066fc678ff5e549),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b21c077c066fc1ab5971e63,HQ_DEV22F,2018-07-02T04:08:07,2018-07-02T04:08:11,HELP ME CHOOSE,5b3826b66e249a32f5db4c80,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b66e249a32f5db4c80,Podium>HELP ME CHOOSE
ObjectId(5b39a5f1c066fc678ff5e548),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b21c077c066fc1ab5971e63,HQ_DEV22F,2018-07-02T04:08:05,2018-07-02T04:08:06,HELP ME CHOOSE,5b3826b66e249a32f5db4c80,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b66e249a32f5db4c80,Podium>HELP ME CHOOSE
ObjectId(5b39a5f1c066fc678ff5e547),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b21c077c066fc1ab5971e63,HQ_DEV22F,2018-07-02T04:08:05,2018-07-02T04:08:05,HELP ME CHOOSE,5b3826b66e249a32f5db4c80,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b66e249a32f5db4c80,Podium>HELP ME CHOOSE
ObjectId(5b39a5f1c066fc678ff5e546),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b21c077c066fc1ab5971e63,HQ_DEV22F,2018-07-02T04:08:02,2018-07-02T04:08:03,HELP ME CHOOSE,5b3826b66e249a32f5db4c80,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b66e249a32f5db4c80,Podium>HELP ME CHOOSE
ObjectId(5b39a5f1c066fc678ff5e545),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b21c077c066fc1ab5971e63,HQ_DEV22F,2018-07-02T04:08:00,2018-07-02T04:08:01,HELP ME CHOOSE,5b3826b66e249a32f5db4c80,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b66e249a32f5db4c80,Podium>HELP ME CHOOSE
ObjectId(5b39a5f1c066fc678ff5e544),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b21c077c066fc1ab5971e63,HQ_DEV22F,2018-07-02T04:07:58,2018-07-02T04:07:59,HELP ME CHOOSE,5b3826b66e249a32f5db4c80,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b66e249a32f5db4c80,Podium>HELP ME CHOOSE
ObjectId(5b39a5f1c066fc678ff5e543),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b21c077c066fc1ab5971e63,HQ_DEV22F,2018-07-02T04:07:56,2018-07-02T04:07:57,HELP ME CHOOSE,5b3826b66e249a32f5db4c80,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b66e249a32f5db4c80,Podium>HELP ME CHOOSE
ObjectId(5b39a5f1c066fc678ff5e542),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b21c077c066fc1ab5971e63,HQ_DEV22F,2018-07-02T04:07:53,2018-07-02T04:07:55,HELP ME CHOOSE,5b3826b66e249a32f5db4c80,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b66e249a32f5db4c80,Podium>HELP ME CHOOSE
ObjectId(5b39a5f1c066fc678ff5e541),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b21c077c066fc1ab5971e63,HQ_DEV22F,2018-07-02T04:07:53,2018-07-02T04:07:53,HELP ME CHOOSE,5b3826b66e249a32f5db4c80,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b66e249a32f5db4c80,Podium>HELP ME CHOOSE
ObjectId(5b398d9ec066fc678ff50ac3),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b21c077c066fc1ab5971e63,HQ_DEV22F,2018-07-02T02:25:12,2018-07-02T02:27:14,HELP ME CHOOSE,5b3826b66e249a32f5db4c80,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b66e249a32f5db4c80,Podium>HELP ME CHOOSE
ObjectId(5b398d9ec066fc678ff50ac2),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b21c077c066fc1ab5971e63,HQ_DEV22F,2018-07-02T02:25:11,2018-07-02T02:25:12,HELP ME CHOOSE,5b3826b66e249a32f5db4c80,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b66e249a32f5db4c80,Podium>HELP ME CHOOSE
ObjectId(5b398d9ec066fc678ff50ac1),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b21c077c066fc1ab5971e63,HQ_DEV22F,2018-07-02T02:25:09,2018-07-02T02:25:10,HELP ME CHOOSE,5b3826b66e249a32f5db4c80,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b66e249a32f5db4c80,Podium>HELP ME CHOOSE
ObjectId(5b398d9ec066fc678ff50ac0),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b21c077c066fc1ab5971e63,HQ_DEV22F,2018-07-02T02:25:07,2018-07-02T02:25:08,HELP ME CHOOSE,5b3826b66e249a32f5db4c80,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b66e249a32f5db4c80,Podium>HELP ME CHOOSE
ObjectId(5b398d9ec066fc678ff50abf),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b21c077c066fc1ab5971e63,HQ_DEV22F,2018-07-02T02:25:04,2018-07-02T02:25:06,HELP ME CHOOSE,5b3826b66e249a32f5db4c80,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b66e249a32f5db4c80,Podium>HELP ME CHOOSE
ObjectId(5b398d9ec066fc678ff50abe),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b21c077c066fc1ab5971e63,HQ_DEV22F,2018-07-02T02:25:01,2018-07-02T02:25:03,Visualizer,5b3826bb6e249a32f5db4c98,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292332>5b3826b7c066fc3a72292337>5b3826b96e249a32f5db4c8a>5b3826bb6e249a32f5db4c98,Podium>NEW CARS>Choose Your Model>CORSA 3-DOOR>Visualizer
ObjectId(5b398d9ec066fc678ff50abd),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b21c077c066fc1ab5971e63,HQ_DEV22F,2018-07-02T02:24:58,2018-07-02T02:25:00,Visualizer,5b3826bb6e249a32f5db4c98,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292332>5b3826b7c066fc3a72292337>5b3826b96e249a32f5db4c8a>5b3826bb6e249a32f5db4c98,Podium>NEW CARS>Choose Your Model>CORSA 3-DOOR>Visualizer
ObjectId(5b398d9ec066fc678ff50abc),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b21c077c066fc1ab5971e63,HQ_DEV22F,2018-07-02T02:24:54,2018-07-02T02:24:56,HELP ME CHOOSE,5b3826b66e249a32f5db4c80,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b66e249a32f5db4c80,Podium>HELP ME CHOOSE
ObjectId(5b398d9ec066fc678ff50abb),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b21c077c066fc1ab5971e63,HQ_DEV22F,2018-07-02T02:24:50,2018-07-02T02:24:52,Visualizer,5b3826bb6e249a32f5db4c98,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292332>5b3826b7c066fc3a72292337>5b3826b96e249a32f5db4c8a>5b3826bb6e249a32f5db4c98,Podium>NEW CARS>Choose Your Model>CORSA 3-DOOR>Visualizer
ObjectId(5b398d9ec066fc678ff50aba),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b21c077c066fc1ab5971e63,HQ_DEV22F,2018-07-02T02:24:46,2018-07-02T02:24:49,Visualizer,5b3826bb6e249a32f5db4c98,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292332>5b3826b7c066fc3a72292337>5b3826b96e249a32f5db4c8a>5b3826bb6e249a32f5db4c98,Podium>NEW CARS>Choose Your Model>CORSA 3-DOOR>Visualizer
ObjectId(5b398402c066fc678ff49e89),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b38a2156e249a600c3b5a79,HQ_DEV_YDY,2018-07-02T01:44:20,2018-07-02T01:44:22,Visualizer,5b3826bb6e249a32f5db4c9f,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292332>5b3826b7c066fc3a72292337>5b3826b9c066fc3a7229233b>5b3826bb6e249a32f5db4c9f,Podium>NEW CARS>Choose Your Model>NEW GRANDLAND X>Visualizer
ObjectId(5b398402c066fc678ff49e88),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b38a2156e249a600c3b5a79,HQ_DEV_YDY,2018-07-02T01:44:19,2018-07-02T01:44:20,Accessories,5b3826bb6e249a32f5db4c8e,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292332>5b3826b7c066fc3a72292337>5b3826b9c066fc3a7229233b>5b3826bb6e249a32f5db4c8e,Podium>NEW CARS>Choose Your Model>NEW GRANDLAND X>Accessories
ObjectId(5b398402c066fc678ff49e87),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b38a2156e249a600c3b5a79,HQ_DEV_YDY,2018-07-02T01:44:16,2018-07-02T01:44:19,Brochure,5b3826bbc066fc3a7229234b,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292332>5b3826b7c066fc3a72292337>5b3826b9c066fc3a7229233b>5b3826bbc066fc3a7229234b,Podium>NEW CARS>Choose Your Model>NEW GRANDLAND X>Brochure
ObjectId(5b398402c066fc678ff49e86),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b38a2156e249a600c3b5a79,HQ_DEV_YDY,2018-07-02T01:44:15,2018-07-02T01:44:16,Accessories,5b3826bb6e249a32f5db4c8e,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292332>5b3826b7c066fc3a72292337>5b3826b9c066fc3a7229233b>5b3826bb6e249a32f5db4c8e,Podium>NEW CARS>Choose Your Model>NEW GRANDLAND X>Accessories
ObjectId(5b398402c066fc678ff49e85),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b38a2156e249a600c3b5a79,HQ_DEV_YDY,2018-07-02T01:44:14,2018-07-02T01:44:15,Brochure,5b3826bbc066fc3a7229234b,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292332>5b3826b7c066fc3a72292337>5b3826b9c066fc3a7229233b>5b3826bbc066fc3a7229234b,Podium>NEW CARS>Choose Your Model>NEW GRANDLAND X>Brochure
ObjectId(5b398402c066fc678ff49e84),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b38a2156e249a600c3b5a79,HQ_DEV_YDY,2018-07-02T01:44:09,2018-07-02T01:44:14,Visualizer,5b3826bb6e249a32f5db4c9f,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292332>5b3826b7c066fc3a72292337>5b3826b9c066fc3a7229233b>5b3826bb6e249a32f5db4c9f,Podium>NEW CARS>Choose Your Model>NEW GRANDLAND X>Visualizer
ObjectId(5b398402c066fc678ff49e83),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b38a2156e249a600c3b5a79,HQ_DEV_YDY,2018-07-02T01:44:05,2018-07-02T01:44:06,Visualizer,5b3826bbc066fc3a7229234e,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292332>5b3826b7c066fc3a72292337>5b3826b96e249a32f5db4c89>5b3826bbc066fc3a7229234e,Podium>NEW CARS>Choose Your Model>MOKKA X>Visualizer
ObjectId(5b398402c066fc678ff49e81),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b38a2156e249a600c3b5a79,HQ_DEV_YDY,2018-07-02T01:44:00,2018-07-02T01:44:05,Brochure,5b3826bbc066fc3a7229235a,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292332>5b3826b7c066fc3a72292337>5b3826b96e249a32f5db4c89>5b3826bbc066fc3a7229235a,Podium>NEW CARS>Choose Your Model>MOKKA X>Brochure
ObjectId(5b398402c066fc678ff49e82),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b38a2156e249a600c3b5a79,HQ_DEV_YDY,2018-07-02T01:44:05,2018-07-02T01:44:05,Accessories,5b3826bb6e249a32f5db4ca5,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292332>5b3826b7c066fc3a72292337>5b3826b96e249a32f5db4c89>5b3826bb6e249a32f5db4ca5,Podium>NEW CARS>Choose Your Model>MOKKA X>Accessories
ObjectId(5b398402c066fc678ff49e80),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b38a2156e249a600c3b5a79,HQ_DEV_YDY,2018-07-02T01:43:56,2018-07-02T01:44:00,Accessories,5b3826bb6e249a32f5db4ca5,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292332>5b3826b7c066fc3a72292337>5b3826b96e249a32f5db4c89>5b3826bb6e249a32f5db4ca5,Podium>NEW CARS>Choose Your Model>MOKKA X>Accessories
ObjectId(5b398402c066fc678ff49e7f),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b38a2156e249a600c3b5a79,HQ_DEV_YDY,2018-07-02T01:43:55,2018-07-02T01:43:56,Visualizer,5b3826bbc066fc3a7229234e,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292332>5b3826b7c066fc3a72292337>5b3826b96e249a32f5db4c89>5b3826bbc066fc3a7229234e,Podium>NEW CARS>Choose Your Model>MOKKA X>Visualizer
ObjectId(5b398402c066fc678ff49e7e),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b38a2156e249a600c3b5a79,HQ_DEV_YDY,2018-07-02T01:43:52,2018-07-02T01:43:53,Accessories,5b3826bbc066fc3a72292343,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292332>5b3826b7c066fc3a72292337>5b3826b96e249a32f5db4c87>5b3826bbc066fc3a72292343,Podium>NEW CARS>Choose Your Model>NEW CROSSLAND X>Accessories
ObjectId(5b398402c066fc678ff49e7d),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b38a2156e249a600c3b5a79,HQ_DEV_YDY,2018-07-02T01:43:51,2018-07-02T01:43:52,Brochure,5b3826bb6e249a32f5db4c92,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292332>5b3826b7c066fc3a72292337>5b3826b96e249a32f5db4c87>5b3826bb6e249a32f5db4c92,Podium>NEW CARS>Choose Your Model>NEW CROSSLAND X>Brochure
ObjectId(5b398402c066fc678ff49e7c),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b38a2156e249a600c3b5a79,HQ_DEV_YDY,2018-07-02T01:43:50,2018-07-02T01:43:51,Visualizer,5b3826bb6e249a32f5db4ca1,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292332>5b3826b7c066fc3a72292337>5b3826b96e249a32f5db4c87>5b3826bb6e249a32f5db4ca1,Podium>NEW CARS>Choose Your Model>NEW CROSSLAND X>Visualizer
ObjectId(5b398402c066fc678ff49e7b),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b38a2156e249a600c3b5a79,HQ_DEV_YDY,2018-07-02T01:43:45,2018-07-02T01:43:49,Accessories,5b3826bbc066fc3a72292357,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292332>5b3826b7c066fc3a72292337>5b3826b9c066fc3a7229233c>5b3826bbc066fc3a72292357,Podium>NEW CARS>Choose Your Model>TOURER>Accessories
ObjectId(5b398402c066fc678ff49e7a),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b38a2156e249a600c3b5a79,HQ_DEV_YDY,2018-07-02T01:43:44,2018-07-02T01:43:45,Brochure,5b3826bbc066fc3a72292359,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292332>5b3826b7c066fc3a72292337>5b3826b9c066fc3a7229233c>5b3826bbc066fc3a72292359,Podium>NEW CARS>Choose Your Model>TOURER>Brochure
ObjectId(5b398402c066fc678ff49e79),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b38a2156e249a600c3b5a79,HQ_DEV_YDY,2018-07-02T01:43:43,2018-07-02T01:43:44,Accessories,5b3826bbc066fc3a72292357,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292332>5b3826b7c066fc3a72292337>5b3826b9c066fc3a7229233c>5b3826bbc066fc3a72292357,Podium>NEW CARS>Choose Your Model>TOURER>Accessories
ObjectId(5b398402c066fc678ff49e78),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b38a2156e249a600c3b5a79,HQ_DEV_YDY,2018-07-02T01:43:39,2018-07-02T01:43:43,Visualizer,5b3826bbc066fc3a7229234c,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292332>5b3826b7c066fc3a72292337>5b3826b9c066fc3a7229233c>5b3826bbc066fc3a7229234c,Podium>NEW CARS>Choose Your Model>TOURER>Visualizer
ObjectId(5b398402c066fc678ff49e77),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b38a2156e249a600c3b5a79,HQ_DEV_YDY,2018-07-02T01:43:37,2018-07-02T01:43:38,Brochure,5b3826bbc066fc3a7229234a,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292332>5b3826b7c066fc3a72292337>5b3826b9c066fc3a7229233d>5b3826bbc066fc3a7229234a,Podium>NEW CARS>Choose Your Model>ASTRAS>Brochure
ObjectId(5b398402c066fc678ff49e76),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b38a2156e249a600c3b5a79,HQ_DEV_YDY,2018-07-02T01:43:36,2018-07-02T01:43:37,Accessories,5b3826bb6e249a32f5db4ca4,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292332>5b3826b7c066fc3a72292337>5b3826b9c066fc3a7229233d>5b3826bb6e249a32f5db4ca4,Podium>NEW CARS>Choose Your Model>ASTRAS>Accessories
ObjectId(5b398402c066fc678ff49e75),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b38a2156e249a600c3b5a79,HQ_DEV_YDY,2018-07-02T01:43:34,2018-07-02T01:43:36,Visualizer,5b3826bb6e249a32f5db4c99,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292332>5b3826b7c066fc3a72292337>5b3826b9c066fc3a7229233d>5b3826bb6e249a32f5db4c99,Podium>NEW CARS>Choose Your Model>ASTRAS>Visualizer
ObjectId(5b398402c066fc678ff49e74),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b38a2156e249a600c3b5a79,HQ_DEV_YDY,2018-07-02T01:43:31,2018-07-02T01:43:32,Accessories,5b3826bbc066fc3a72292358,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292332>5b3826b7c066fc3a72292337>5b3826b9c066fc3a72292340>5b3826bbc066fc3a72292358,Podium>NEW CARS>Choose Your Model>VIVA>Accessories
ObjectId(5b398402c066fc678ff49e73),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b38a2156e249a600c3b5a79,HQ_DEV_YDY,2018-07-02T01:43:26,2018-07-02T01:43:31,Visualizer,5b3826bb6e249a32f5db4c9b,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292332>5b3826b7c066fc3a72292337>5b3826b9c066fc3a72292340>5b3826bb6e249a32f5db4c9b,Podium>NEW CARS>Choose Your Model>VIVA>Visualizer
ObjectId(5b398402c066fc678ff49e72),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b38a2156e249a600c3b5a79,HQ_DEV_YDY,2018-07-02T01:43:21,2018-07-02T01:43:25,Brochure,5b3826bb6e249a32f5db4c8d,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292332>5b3826b7c066fc3a72292337>5b3826b96e249a32f5db4c86>5b3826bb6e249a32f5db4c8d,Podium>NEW CARS>Choose Your Model>CORSA 5-DOOR>Brochure
ObjectId(5b398402c066fc678ff49e71),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b38a2156e249a600c3b5a79,HQ_DEV_YDY,2018-07-02T01:43:20,2018-07-02T01:43:21,Videos,5b3826bb6e249a32f5db4c97,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292332>5b3826b7c066fc3a72292337>5b3826b96e249a32f5db4c86>5b3826bb6e249a32f5db4c97,Podium>NEW CARS>Choose Your Model>CORSA 5-DOOR>Videos
ObjectId(5b398402c066fc678ff49e70),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b38a2156e249a600c3b5a79,HQ_DEV_YDY,2018-07-02T01:43:19,2018-07-02T01:43:20,Accessories,5b3826bb6e249a32f5db4c8c,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292332>5b3826b7c066fc3a72292337>5b3826b96e249a32f5db4c86>5b3826bb6e249a32f5db4c8c,Podium>NEW CARS>Choose Your Model>CORSA 5-DOOR>Accessories
ObjectId(5b398402c066fc678ff49e6f),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b38a2156e249a600c3b5a79,HQ_DEV_YDY,2018-07-02T01:43:14,2018-07-02T01:43:19,Visualizer,5b3826bb6e249a32f5db4c95,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292332>5b3826b7c066fc3a72292337>5b3826b96e249a32f5db4c86>5b3826bb6e249a32f5db4c95,Podium>NEW CARS>Choose Your Model>CORSA 5-DOOR>Visualizer
ObjectId(5b398402c066fc678ff49e6e),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b38a2156e249a600c3b5a79,HQ_DEV_YDY,2018-07-02T01:43:10,2018-07-02T01:43:11,Visualizer,5b3826bb6e249a32f5db4c98,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292332>5b3826b7c066fc3a72292337>5b3826b96e249a32f5db4c8a>5b3826bb6e249a32f5db4c98,Podium>NEW CARS>Choose Your Model>CORSA 3-DOOR>Visualizer
